File Name,Pitch Data
1408.mid,"64,64,62,67,69,72,72,69,67,67,69,72,72,71,72,74,76,74,72,71,71,67,72,71,69,67,67,69,67,65,65,64,65,67,67,67,67,69,67,67,65,67,69,67,65,64,65,67,67,65,64,64,72,72,72,69,72,69,67,67,64"
1409.mid,"64,64,62,67,69,67,69,72,72,72,74,72,72,69,67,72,71,69,67,67,67,69,72,71,69,67,64,65,67,67,69,67,65,62,62,60,67,69,72,72,72,71,72,74,72,72,71,69,67,69,72,72,72,74,72,71,72,74,72,72,71,69,67,67,69,67,69,72,67,65,65,65,64,62,69,69,69,67,69,72,69,67,67,67,64,62,64,65,67,65,64,64"
1410.mid,"67,71,72,74,72,69,72,72,72,74,76,76,76,72,71,69,71,72,69,72,72,74,69,67,72,71,72,74,72,69,67,65,67,67,74,74,76,74,72,72,71,67"
1411.mid,"65,65,62,62,60,62,65,65,65,67,65,67,67,69,65,65,65,65,65,65,71,71,69,67,67,71,69,67,65,67,65,65,67,65,65,65,71,71,69,67,69,67,67,69,65,65,64,65,62,65,60,62,60,62,60,62,65,65,67,65,65,65,67,69,67,65,65,67,65,65,69,69,65,67,69,67,65"
1412.mid,"64,67,64,67,64,64,65,67,67,67,65,67,69,67,69,64,64,62,64,67,69,69,67,67,65,64,65,67,67,67,69,72,69,67,65,67,69,67,65,64,64,69,67,69,72,67,64"
1413.mid,"65,67,67,69,72,72,71,69,67,69,67,67,74,76,74,74,72,71,72,74,72,69,69,74,72,72,71,69,72,69,67,67,69,72,67,69,67,65,67,67,65,65,67,69,72,71,69,67,65,65,67,69,67,69,72,74,71,72,69,67,65,67,69,69,67,67,72,72,71,72,69,67,69,67"
1414.mid,"60,62,65,64,62,65,62,62,60,62,65,64,62,65,62,62,60,65,69,67,69,65,67,69,67,65,67,62,67,65,65,64,62,60,62,65,64,62,62,69,69,69,67,67,65,67,69,67,65,62"
1415.mid,"67,67,72,69,69,67,65,67,69,67,72,72,74,72,69,72,72,72,74,74,72,72,72,74,76,74,72,71,72,74,72,69,69,71,72,69,67,67,65,67,67,65,64,62,64,65,67,65,67,67,72,72,71,72,69,67"
1416.mid,"62,65,62,62,62,65,62,62,62,60,62,65,67,65,65,64,62,60,62,65,64,62,65,62,60,60,65,67,69,67,69,72,69,67,65,65,65,67,65,65,64,62,60,62,69,65,65,64,62,64,64,65,64,62,60,62,65,67,65,65,64,62,60,62,65,64,62,62,69,69,69,67,67,65,67,69,67"
1417.mid,"67,64,65,67,67,67,67,69,67,67,69,67,65,67,69,67,69,71,71,69,65,69,67,67,72,72,71,69,67,69,67,65,67,67,67,67,72,72,74,72,71,69,69,69,67,69,67,69,72,71,69,67,65,67,67,69,69,67,67,67,65,65,64,62,65,67,69,67,65,69,69,72,69,69,65,65,67,69,69,67,67"
1418.mid,"60,60,62,62,64,65,62,62,60,62,64,65,65,60,65,67,69,67,69,71,71,69,65,67,69,67,65,67,65,62,65,67,65,64,62,62,69,69,69,67,67,65,67,69,67,65,62"
1419.mid,"60,62,62,69,72,69,69,69,69,69,69,69,69,69,69,67,69,72,69,67,65,67,69,67,65,67,65,64,62,62,65,62,65,65,67,69,67,69,67,64,65,67,65,64,62,62,69,69,69,67,67,65,67,69,67,65,62"
1420.mid,"64,64,62,67,69,72,69,67,67,69,72,72,71,72,74,76,74,72,71,69,72,69,72,67,67,69,72,72,71,69,67,69,71,72,71,67,69,67,69,67,65,64,65,67,67,69,67,64,64,67,69,72,69,67,67,69,72,72,71,72,74,76,74,72,69,72,69,67,67,67,69,72,72,71,69,67,69,72,71,69,67,69,67,64,65,67,65,67,69,67,65,67,67,65,64,72,72,69,72,69,67,67,64"
1421.mid,"62,62,60,65,67,71,67,65,65,67,69,71,69,67,65,67,71,69,67,67,64,67,64,65,62,60,62,60,59,60,62,65,62,62,62,62,60,65,67,71,67,65,65,67,71,71,67,72,71,72,74,74,74,76,74,72,71,69,72,69,72,67,69,67,69,67,69,67,65,67,67,60,62,62,62,69,67,69,67,65,67,65,65,65,64,65,67,69,65,64,62,62,69,69,69,67,67,65,67,69,67"
1422.mid,"67,69,72,69,69,67,65,67,69,72,69,72,67,65,67,67,67,71,72,74,72,76,74,76,72,76,72,71,69,67,67,69,65,64,62,64,65,67,69,67,65,67,67,72,72,71,72,69,67"
1423.mid,"67,67,64,65,67,60,62,65,67,69,67,69,69,67,69,72,72,71,69,67,69,72,69,67,67,69,69,67,67,65,67,69,67,65,67,62,60,62,65,65,67,69,67,65,69,69,72,71,69,67,65,67,67,67,69,65,64,62,65,64,62,62,60,67,69,72,69,72,69,67,65,67,69,69,67,67,72,72,71,72,69,67"
1424.mid,"67,67,72,69,69,67,69,67,65,67,69,69,67,67,67,72,72,74,76,74,74,76,74,74,72,74,72,71,69,67,69,69,67,65,64,65,67,69,69,67,65,67,67,72,72,71,72,69,67"
1425.mid,"62,65,62,65,62,62,65,65,64,62,62,62,60,62,65,64,62,65,62,62,62,60,65,67,69,67,69,67,65,67,69,67,69,71,71,69,65,67,69,67,65,67,62,69,65,65,65,64,62,62,60,62,65,64,62,69,72,72,67,69,67,69,72,72,71,69,69,69,67,69,72,71,69,72,69,69,69,67,65,67,69,67,69,67,64,65,67,65,65,64,62,65,65,64,62,65,62,60,60,62,65,64,62,65,67,69,67,65,67,67,69,65,65,65,64,62,60,62,65,64,62,62"
1426.mid,"62,64,65,62,60,62,65,64,62,65,62,62,60,65,69,67,69,65,67,69,67,65,65,65,67,65,64,62,60,60,60,62,65,67,64,62,65,64,62,62,62,62,65,67,67,69,67,67,67,69,67,67,62,65,67,67,65,65,67,69,67,69,67,65,65,67,65,64,62,60,62,65,64,62,62,69,69,69,67,67,65,67,69,67"
1427.mid,"67,72,69,72,71,69,71,72,74,74,72,76,74,77,77,76,72,74,74,74,77,76,74,76,77,79,79,77,76,74,72,77,77,77,76,74,76,74,72,74,74,71,74,74,76,74,72,74,72,69,72,72,71,69,72,69,67,65,67,67,67,67,71,72,74,72,69,72,71,72,71,67,67,69,67,67,74,74,76,74,72,72,71,67"
1428.mid,"64,62,67,69,72,72,71,69,72,72,69,69,67,67,69,72,69,67,67,67,69,72,72,74,76,74,74,72,74,72,72,71,69,72,69,67,71,72,74,72,69,72,72,71,69,72,69,67,65,67,67,67,67,67,69,72,69,67,65,67,67,67,67,67,69,72,69,67,67,69,67,65,65,65,65,67,69,67,65,64,65,67,67,65,67,67,69,67,64,64,72,72,72,69,72,69,67,67,64"
1429.mid,"62,65,62,62,62,60,65,67,65,67,69,69,67,69,71,69,67,69,67,65,65,64,65,67,65,64,62,62"
1430.mid,"65,65,62,62,60,60,65,67,65,65,67,69,65,67,65,65,67,69,67,69,67,65,64,65,67,65,62,65,60,62,65,69,65,67,65,65,65,67,69,67,67,69,67,67,69,67,67,65,67,67,69,65,65,64,65,62,65,62,60,62,65,65,62,65,67,69,67,67,65,67,67,69,67,65,65,64,67,67,69,67,65,65,69,69,65,67,69,67,65"
1431.mid,"67,67,72,69,69,67,65,67,69,67,72,72,74,72,69,72,72,72,74,74,72,72,74,76,74,72,71,72,74,72,69,67,69,72,69,72,67,65,67,67,72,72,71,72,69,67"
1432.mid,"67,67,72,69,69,67,69,67,69,67,67,65,69,69,72,69,67,65,67,67,67,69,67,67,69,67,65,67,67,69,65,65,65,69,72,72,72,69,72,76,69,69,67,69,72,69,67,67,69,71,72,71,69,67,69,67,65,67,69,65,64,62,65,67,69,67,65,65,67,69,69,69,72,69,72,69,67,65,67,69,69,67,67,72,72,71,72,69,67"
1433.mid,"62,64,65,67,65,67,69,65,64,62,60,62,62,60,65,67,69,67,65,67,69,67,69,71,71,69,60,64,65,65,65,67,65,65,65,65,65,67,69,67,65,64,62,60,62,65,64,62,62,69,69,69,67,67,65,67,69,67"
1434.mid,"65,65,64,62,64,64,64,65,67,67,67,65,64,62,62,65,65,64,62,64,65,62,62,60,62,65,64,64,62,69,72,69,69,67,65,67,69,67,65,64,64,64,65,67,67,65,67,67,69,67,64,64,62,69,72,69,67,65,67,69,67,65,64,64,65,65,65,67,69,67,69,72,69,69,67,67,64,62,64,65,67,64,64,64,65,67,65,64,62,60,60,67,65,67,69,67,65,64,64,69,67,69,72,67,64"
1435.mid,"67,72,74,72,69,67,69,72,72,71,69,72,67,67,69,71,72,74,74,72,74,76,71,72,74,76,72,74,72,71,69,67,69,71,71,71,71,69,72,69,72,67,67,67,69,72,71,69,67,69,72,71,69,71,72,74,74,72,74,74,74,76,74,72,69,67,69,72,69,67,69,72,69,67,67,67,67,69,72,69,67,69,71,71,71,71,72,74,76,74,72,74,74,72,74,76,72,74,72,71,69,67,69,72,69,72,67,67,74,74,76,74,72"
1436.mid,"65,67,69,67,67,67,69,67,67,69,69,69,67,69,72,69,65,67,69,69,69,72,71,69,67,69,67,65,69,72,69,67,67,72,72,71,69,69,69,74,72,72,71,67,69,72,69,72,71,69,69,67,69,72,67,64,65,64,62,62,65,65,67,69,69,67,72,72,71,72,69,67"
1437.mid,"62,62,60,60,62,62,62,62,65,62,65,62,62,60,65,67,69,69,67,67,69,67,65,67,67,69,67,65,64,62,60,62,62,62,65,64,65,67,69,67,64,62,65,64,62,62,69,67,69,72,72,74,72,71,69,67,69,67,74,74,74,76,72,72,71,69,67,69,72,71,69,69,67,65,67,69,67,65,65,67,65,65,65,65,65,64,62,62,60,60,62,65,64,62,60,62,65,62,64,65,62,60,60,60,62,62,64,65,67,65,65,64,62,65,62,60,60,62,65,65,67,69,67,65,64,62,60,62,65,64,62,62,69,69,69,67,67,65,67,69,67,65,62"
1438.mid,"62,64,65,67,67,67,67,67,67,69,67,67,65,65,67,69,65,64,62,65,65,64,62,65,67,69,67,65,69,67,69,72,69,67,67,67,74,74,74,76,74,72,74,71,69,69,74,72,72,72,71,69,67,67,69,65,64,65,62,64,65,67,69,67,65,69,72,69,72,69,67,67"
1439.mid,"60,60,62,62,62,64,64,60,64,62,67,69,67,65,64,62,65,64,62,62,65,62,60,60,62,62,62,62,69,72,69,69,67,69,69,65,67,69,65,64,62,60,64,62,67,69,65,64,60,62,62,62,60,62,65,65,64,65,62,65,62,62,60,65,67,69,72,69,67,64,65,67,65,65,64,62,62,60,62,62,64,65,67,69,65,64,67,69,65,64,62,62,62,62,64,65,64,62,62,62,64,65,62,65,67,69,64,62,65,64,62,60,62,62,65,67,65,64,62,65,64,62,62,62,64,65,62,60,60,60,62,65,65,67,65,65,64,65,67,69,65,64,62,62,60,62,62,69,72,69,69,67,69,69,67,65,64,64,67,67,69,69,67,64,62,65,67,64,62,65,64,62,62,60,62,62,65,65,67,69,67,69,67,69,72,69,69,67,65,64,62,60,62,65,64,62,62,69,69,69,67,67,65,67,69"
1440.mid,"60,62,65,64,62,65,62,60,60,62,62,62,62,60,65,69,67,69,65,65,64,60,62,65,67,64,62,65,64,62,62,62,64,65,67,62,65,64,62,60,62,64,65,67,67,65,64,62,60,65,64,62,62,65,65,67,69,67,69,67,69,72,69,69,67,65,64,62,60,62,65,64,62,62,72,72,71,72,69,67"
1441.mid,"65,67,69,72,67,67,65,69,72,74,72,74,76,74,72,71,72,72,71,71,69,71,72,71,69,67,69,67,67,65,62,65,67,69,67,67,72,72,71,72,69,67"
1442.mid,"65,69,72,71,69,71,72,72,74,72,74,72,69,69,67,69,67,65,65,67,69,67,65,67,69,69,69,72,69,67,67,69,65,65,74,76,72,74,71,67,65"
1443.mid,"65,69,72,72,71,69,67,72,74,72,72,74,77,76,74,72,74,77,74,72,72,65,67,69,71,69,71,65,65"
1444.mid,"64,64,62,67,69,72,72,69,67,67,69,72,72,71,72,74,72,74,72,71,69,72,71,69,67,67,67,69,72,69,69,67,69,67,65,67,67,67,69,67,69,67,65,67,67,65,64,64,64,65,67,67,65,62,67,69,72,72,71,69,67,69,72,71,69,67,69,67,64,64,72,72,72,69,72,69"
1445.mid,"67,67,62,65,67,67,69,69,67,65,67,69,67,69,67,65,67,69,67,65,64,65,67,65,65,65,65,62,64,65,64,60,65,67,69,72,71,69,67,65,67,67,67,67,72,74,71,72,69,72,67,69,67,69,67,69,67,65,65,67,65,67,69,72,74,72,74,71,72,69,67,67,65,62,64,65,67,69,69,67,67,72,72,71,72,69,67"
1446.mid,"67,71,72,74,72,69,72,72,67,69,72,72,71,69,71,71,71,72,74,74,76,74,74,72,71,69,67,72,76,74,76,72,74,72,72,67,69,71,72,69,67,65,69,67,74,76,74,76,74,74,79,79,79,76,74,76,74,72,74,76,76,74,71,72,74,74,74,76,74,74,72,72,67,69,72,72,72,76,74,72,69,72,71,72,69,67,69,72,69,67,67,74,74,76,74,72"
1447.mid,"67,67,71,72,74,71,72,74,72,72,72,74,76,74,76,74,72,71,69,71,72,69,69,67,67,67,69,65,67,72,72,69,72,74,74,74,74,74,74,69,72,74,71,71,76,74,72,69,71,72,69,67,65,67,69,69,67,67,74,74,76,74,72,72,71,67"
1448.mid,"60,60,62,62,62,64,65,62,60,62,65,62,62,65,62,62,60,65,67,69,67,65,67,62,67,65,65,64,62,65,64,62,65,62,62,60,65,67,67,69,67,65,67,67,69,65,67,65,65,65,65,65,65,67,65,64,65,67,65,64,64,64,65,64,64,62,65,65,67,69,67,69,72,69,67,65,64,62,64,65,67,65,64,62,62,69,69,67,65,67,69,67,65,62"
1449.mid,"60,62,65,65,64,60,64,65,64,62,62,60,65,69,67,69,65,67,69,67,65,67,65,64,62,67,65,65,64,62,62,60,62,65,65,67,65,65,64,65,67,69,65,64,62,62"
1450.mid,"64,65,67,67,67,67,69,67,67,67,69,67,69,67,65,65,69,72,72,69,72,74,74,74,74,74,74,74,74,72,74,76,71,72,71,69,69,72,72,72,69,72,69,67,69,67,64,65,67,67,65,65,64,62,62,65,67,69,67,67,67,69,67,69,65,65,69,69,72,67,69,67,65,67,69,72,69,67,67,67"
1451.mid,"62,60,62,65,64,62,65,62,62,60,65,67,69,69,69,67,65,64,62,65,67,65,65,62,62,65,67,65,67,69,65,64,62,69,67,69,72,71,69,72,69,67,65,67,69,69,67,65,65,64,62,62,65,67,67,69,67,67,64,65,67,67,65,64,65,62,62,60,60,62,65,65,67,69,65,64,62,62,69,69,69,67,67,65,67,69,67"
1452.mid,"67,67,72,69,67,69,74,69,67,69,67,65,67,69,67,67,67,69,67,69,67,65,67,67,69,65,67,65,72,72,74,71,72,69,72,67,67,65,64,65,62,64,65,67,69,69,67,65,67,67,65,62,64,65,67,67,67,72,72,71,72,69,67"
1453.mid,"65,60,62,62,69,72,69,69,69,69,69,67,69,72,69,67,67,65,67,67,69,67,65,64,65,67,65,62,65,65,67,69,67,65,65,65,65,64,62,60,62,65,64,62,60,64,65,67,65,64,62,62,69,69,69,67,67,65,67,69,67,65,62"
1454.mid,"67,67,72,69,67,69,67,65,67,69,72,72,71,69,67,65,67,67,67,71,72,74,74,76,74,72,72,71,69,67,69,69,72,71,67,67,67,67,65,64,62,62,69,65,67,67,67,67,67,72,71,72,74,76,74,72,71,69,67,65,67,69,72,74,72,71,69,67,67,62,65,67,69,67,67,67,69,67,67,69,67,65,64,62,69,65,67,67,69,67,67,65,65,69,72,74,72,71,69,67,67,72,72,71,72,69,67"
1455.mid,"60,60,62,62,64,65,62,62,60,62,65,62,65,62,62,60,65,67,69,69,69,69,67,67,65,67,69,67,69,71,71,69,65,67,67,69,65,64,62,62,60,62,65,65,67,65,65,67,69,67,65,65,64,62,60,62,65,62,60,64,65,67,65,64,62,62,64,64,64,62,62,60,62,64,62,60,57"
1456.mid,"64,62,64,67,69,69"
1457.mid,"60,62,65,64,65,67,69,67,65,64,65,67,67,65,62,65,65,65,60,62,62,64,65,67,69,67,65,67,67,69,67,64,65,67,67,67,69,72,67,69,67,67,67,65,64,65,67,64,62,64,65,62,60,60,62,64,65,67,64,62,64,64,62,62,62,64,65,67,69,67,67,67,69,72,69,67,65,67,67,69,67,65,65,64,62,64,64,69,67,69,72,67,64"
1458.mid,"67,67,71,72,74,76,71,72,74,74,74,72,76,74,77,76,74,76,72,69,72,74,76,74,74,72,71,69,71,71,71,71,69,72,69,72,67,67,67,72,74,77,74,74,77,72,74,77,79,77,76,74,72,74,77,76,74,72,74,74,74,76,74,76,72,72,72,69,72,76,74,72,72,76,74,76,72,71,69,71,72,69,69,67,67,74,74,76,74,72"
1459.mid,"67,67,71,72,74,76,72,72,74,76,76,74,76,74,72,72,72,69,71,72,69,69,67,67,67,69,65,69,72,72,72,72,72,69,72,74,74,69,72,74,74,74,74,74,72,69,72,72,72,76,76,74,72,72,72,74,72,71,67,69,65,69,72,72,72,69,71,72,69,67,65,67,69,69,67,67,74,74,76,74,72,72,71,67"
1460.mid,"69,65,67,67,69,72,71,72,69,69,67,67,69,72,69,67,67,67,72,72,72,74,72,69,67,62,65,67,69,67,62,65,67,69,67,67,67,69,67,67,69,72,67,69,67,65,69,72,71,72,69,69,67,69,72,69,72,67,67,72,72,71,72,69,67"
1461.mid,"65,65,64,65,60,62,65,65,64,65,67,65,65,64,62,65,62,62,60,60,62,65,65,64,62,65,64,65,67,69,67,67,64,62,69,72,69,69,67,65,67,67,69,67,64,65,67,69,67,65,64,65,67,67,69,67,64,62,65,62,60,64,62,69,72,69,67,69,67,64,65,67,69,67,65,64,62,64,64,64,65,67,67,69,67,64,62,65,64,62,60,64,64,65,65,64,60,62,65,64,62,65,64,62,64,65,67,69,67,69,67,67,67,65,67,69,67,65,64,64,69,67,69,72,67,64"
1462.mid,"60,62,60,62,65,65,65,64,62,65,62,60,62,60,62,65,65,65,65,65,72,72,72,69,67,65,67,67,74,72,71,71,62,69,72,69,67,69,67,65,67,69,67,65,67,62,67,65,65,64,62,64,64,60,62,65,65,65,65,64,62,65,62,60,65,64,62,62,64,65,67,69,67,67,69,67,65,67,67,65,64,64,69,67,69,72,67,64,62,60"
1463.mid,"65,65,64,60,62,65,62"
1464.mid,"67,67,65,65,62,65,67,69"
1465.mid,"67,67,69,67,67,69,72,72,72,69,67,69,69,72,69,67,67,74,67,69,72,69,72,67,65,67,67,67,72,72,74,72,67,69,72,72,72,67,69,69,69,69,69,69,69,72,69,72,69,67,67,72,72,71,72,69,67"
1466.mid,"67,62,64,65,67,67,67,67,69,69,67,69,67,65,65,69,67,67,72,72,71,69,72,67,65,67,67,67,72,74,72,72,74,72,72,72,69,67,67,69,67,65,65,67,64,65,67,69,67,65,69,69,72,71,69,67,67,67,67,69,67,69,65,65,69,69,72,67,69,67,65,67,69,72,69,67,67,67,72,72,71,72,69,67"
1467.mid,"62,64,65,67,67,65,67,69,65,64,62,60,62,62,65,69,67,69,67,69,60,62,65,65,65,67,65,64,65,67,65,64,62,62,69,69,69,67,67,65,67,69,67"
1468.mid,"60,62,65,65,65,65,62,65,62,60,62,62,65,60,60,60,62,64,65,67,64,62,64,64,64,64,67,67,69,67,67,65,64,65,67,65,62,60,62,64,64,64,64,62,64,65,62"
1469.mid,"64,65,67,67,67,65,67,69,69,67,67,67,69,67,67,69,67,67,67,69,67,67,67,69,67,65,65,65,69,72,72,71,69,72,69,67,69,67,64,65,67,65,67,67,72,72,71,72,69,67"
1470.mid,"60,60,62,62,62,60,62,65,64,65,62,64,65,64,62,60,62,62,60,65,65,69,67,69,67,65,67,69,67,69,71,71,69,64,65,69,65,64,62,62,69,72,69,67,69,72,72,67,69,72,71,69,72,69,67,65,67,69,67,65,65,65,67,65,64,62,64,65,65,60,60,62,65,64,60,62,65,65,64,65,67,65,64,62,60,62,62,69,69,69,67,67,65,67,69,67,65,62"
1471.mid,"60,62,62,69,72,69,69,67,65,64,65,67,65,64,62,62,65,67,65,64,65,62,65,60,62,62,62,62,65,64,65,64,65,62,60,60,62,60,60,65,64,62,62,62,62,65,64,65,62,60,62,65,64,62,64,64,69,67,65,64,62,65,67,65,62,62,60,65,64,62,62,62,69,69,69,67,67,65,67,69,67,65,62"
1472.mid,"62,65,62,60,65,67,65,67,69,69,67,67,65,67,67,69,67,65,65,65,65,65,67,65,64,65,67,65,64,62,62,65,62,62,60,65,67,65,65,69,69,69,69,69,72,69,67,69,67,67,65,65,67,65,67,67,65,64,65,67,65,64,62,64,65,65,60,60,62,65,65,67,65,64,65,67,69,65,64,62,62"
1473.mid,"65,67,69,69,65,67,65,65,65,65,67,69,64,62,65,64,62,62,62,67,69,65,65,64,62,65,65,64,60,65,67,69,67,65,67,65,65,69,69,69,67,65,65,65,65,64,65,67,65,64,62,62,69,69,69,67,67,65,67,67,69,67"
1474.mid,"67,69,72,69,67,69,72,69,72,72,71,72,74,72,72,71,69,67,69,67,67,69,72,72,67,69,72,67,69,69,67,65,67,67,69,67,65,62,62,67,69,72,71,69,67,69,72,67,69,67,64,65,67,67,69,67,64,64,72,72,69,72,72,69,67"
1475.mid,"67,69,72,69,69,67,65,67,69,72,69,72,67,67,69,67,65,67,69,69,72,72,72,72,72,72,69,72,67,72,74,72,74,72,69,72,72,71,72,74,72,71,69,72,72,72,67,69,67,67,67,69,72,69,67,65,67,69,69,67,67,72,72,71,72,69"
1476.mid,"69,65,67,67,69,72,69,67,65,67,69,69,67,69,72,71,72,69,69,67,69,72,69,67,69,67,65,67,69,69,67,67,72,72,71,72,69,67"
1477.mid,"62,60,62,65,67,69,69,67,65,64,65,67,65,62,60,62,62,60,62,62,69,72,69,69,67,69,67,65,67,69,65,64,62,62,65,60,62,65,67,64,65,62,65,62,62,62,69,69,72,69,67,69,67,65,67,69,65,65,64,62,62,62,65,64,62,64,65,67,69,67,69,67,64,65,67,65,64,62,62,69,69,69,67,67,65,67,69,67"
1478.mid,"65,67,69,69,72,69,67,69,67,69,67,64,65,67,65,67,65,64,62,62,65,64,62,65,62,65,65,67,69,67,69,72,69,67,65,65,64,65,67,65,64,62,62,69,69,69,67,67,65,67,67,69,67"
1479.mid,"62,60,62,64,65,67,65,64,62,60,62,65,64,62,64,65,67,67,67,67,67,65,67,69,65,67,65,64,62,62,65,64,62,62,69,69,69,67,67,65,67,69,67"
1480.mid,"60,62,65,64,62,64,65,67,67,67,67,67,67,65,64,62,62,62,67,65,64,65,62,60,62,60,59,60,60,62,65,62,62,65,65,65,60,62,62"
1481.mid,"62,60,62,65,65,62,65,62,60,62,65,69,64"
1482.mid,"67,74,74,77,72,74,72,74,74,77,77,76,74,79,74,74,72,71,72,69,67,72,74,74,74,77,76,74,76,72,72,69,72,74,74,74,72,71,72,69,67,65,67,67,74,60,62,67,67,65,64,65,64,62,62,67,65,67,69,67,62,65,74,72,74,67,72,71,69,67,65,67,67,67,74,74,77,76,74,72,74,74,74,74,67,67,67,69,67,65,69,72,71,69,72,67,65,67,69,67,67"
1483.mid,"74,77,76,74,72,69,72,74,74,74,79,79,77,76,74,72,74,74,74,74,67,69,67,65,69,72,74,72,71,69,67,69,67,65,67,67"
1484.mid,"74,77,76,74,72,69,72,74,74,74,79,79,77,76,74,72,74,74,74,74,74,74,67,69,67,65,69,72,74,72,71,69,67,69,67,65,67,67"
1485.mid,"65,65,65,65,65,65,65,65,65,64,62,60,62,64,65,62"
1486.mid,"64,65,69,65,64,62,67,67,69,67,65,64,62,64,64,64,62,67,69,71,72,71,69,67,69,67,65,64,62,64,64,64,64,64,65,62,67,69,72,72,71,72,74,74,72,71,69,67,69,67,65,64,62,64,65,67,65,64,64,62,67,69,72,71,74,72,71,69,67,69,67,69,71,71,71,72,69,67,62,67,69,67,65,64,64,71,72,74,72,71,69,67,69,72,71,69,71,71,72,69,67,67,65,64,62,65,67,69,67,69,67,65,64,62,64,64,64,72,72,72"
1487.mid,"62,60,62,65,64,65,62,60,62,62,62,62,60,62,65,67,65,64,62,64,65,64,62,60,62,62,62,71,71,67,64,62,67,67,69,69,69,69,67,65,64,62,65,67,69,69,69,65,67,69,62,65,64,62,64,60,59,60,62,62,62"
1488.mid,"57,60,62,62,62,60,62"
1489.mid,"60,62,62,65,64,65,62,62,65,62,62,57,60,62,62,62,62,69,69,67,65,67,69,65,64,62,60,62,62,62,65,64,62,67,69,67,71,69,67,67,65,67,69,69,69,69,65,67,69,62,62,60,62,65,67,69,65,62,65,64,62,64,60,62,62,62,69,69,69,67,67,65,67,69,67,65,62"
1490.mid,"62,57,60,62,62,60,62,65,67,65,64,62,64,65,64,62,60,62,62,62,69,67,69,67,65,67,69,69,69,67,65,67,65,64,62,62,59,60,62,62,62,67,65,64,62,65,67,62,62,62,60,59,59,60,62,62,65,67,65,67,69,69,69,62,65,64,62,60,57,60,62,65,67,65,67,69,71,67,65,67,65,64,62,65,62,60,60,62,62,65,65,65,60,62,62"
1491.mid,"64,62,67,69,71,72,69,67,69,64,65,67,64,67,69,72,71,72,71,69,67,62,67,69,67,69,72,71,69,71,71,71,74,76,69,71,72,74,72,72,71,72,71,69,67,69,67,65,64,62,64,64,71,69,71,72,74,69,72,71,74,69,74,72,71,71,72,71,69,67,69,67,65,64"
1492.mid,"64,62,64,65,64,65,67,65,64,62,62,60,65,69,67,62,67,67,65,64,62,62,67,67,69,69,67,72,71,69,69,69,67,65,67,69,69,69,67,65,65,67,69,62,60,62,67,65,64,60,67,67,65,64,62,60,62,62,69,67,69,72,71,69,67,69,69,69,67,69,72,74,69,72,71,69,67,69,69,72,74,67,72,71,69,67,69,69,69,67,65,64,62,60,62,62,62"
1493.mid,"69,67,69,67,65,64,62,67,67,69,69,69,67,72,72,71,69,69,67,65,67,69,69,69,67,69,67,65,64,62,62,62,69,69,67,69,67,65,69,62,64,65,64,62,60,62,62"
1494.mid,"62,57,60,62,65,64,62,60,62,62,67,65,67,65,64,62,60,57,60,62,62,62,65,64,62,64,65,62,60,62,65,65,64,62,65,67,69,67,65,65,67,62,65,62,62,57,62,60,62,65,64,62,62,65,67,65,64,62,65,64,65,62,60,62,62,57,62,62,60,59,60,57,60,62,60,65,64,65,64,62,62,65,67,65,64,62,69,67,64,65,64,62,60,64,62,67,67,62,62,60,57,60,62,62"
1495.mid,"65,65,64,65,62,67,69,72,71,72,69,67,69,67,65,64,62,64,64,62,67,69,71,72,69,67,67,69,71,72,69,67,67,69,67,72,71,69,71,71,71,72,74,72,71,69,71,72,74,72,71,69,71,64,62,67,69,67,65,64,64,64,67,69,64,62,65,64,71,72,74,76,71,72,69,67,69,67,69,72,71,64,65,67,69,64,71,72,71,69,71,72,71,69,67,67,65,65,67,69,67,69,67,65,64,64,62,65,67,69,64"
1496.mid,"64,65,67,65,64,62,64,65,67,65,64,62,64,64,64,71,72,74,71,69,71,72,69,69,69,62,65,67,69,67,65,64,62,64,64,64,65,67,62,67,65,64,60,64,64,64,71,64,71,72,71,69,67,69,71,72,71,69,67,67,65,64,65,64,64,62,60,62,64,65,67,65,64,62,64,64,69,67,69,72,67,64"
1497.mid,"72,71,69,67,69,71,72,74,72,76,77,74,72,72,74,69,72,72,65,72,72,74,72,69,71,72,76,74,74,72,71,69,69,67,65,62,65,65,65,69,72,72,69,67,72,71,74,69,71,72,72,72,72,74,76,77,74,72,72,77,76,74,76,77,74,72,65,67,69,71,69,67,65,65,67,67,69,65,67,64"
1498.mid,"72,69,71,72,74,72,72,76,77,79,79,77,76,77,76,74,72,69,72,72,72,76,77,79,79,81,77,76,77,79,79,79,83,81,81,83,81,79,77,76,81,79,76,74,76,79,79,79,79,81,72,77,76,74,72,72,71,69,69,71,72,72,72,72,76,79,79,76,79,79,77,76,74,76,77,79,79,79,79,77,72,74,76,77,76,74,72,74,72,71,69,67,69,72,72,69,69,65,67,69"
1499.mid,"65,62,60,62,64,65,64,62,65,67,69,67,69,65,64,62,64,64,67,67,71,72,71,69,67,69,72,69,67,69,62,64,65,67,65,64,62,64,64,65,62,60,62,64,65,64,62,64,62,67,69,67,69,71,67,71,74,72,71,72,69,67,69,65,64,62,64,64,65,67,64,62,65,64,62,64,65,67,65,64,62,64,64,67,69,67,69,71,71,65,71,71,69,71,72,74,72,71,69,71,71,72,69,67,69,65,64,62,64,64,64"
